sample_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,start_frame,end_frame,notes
MsQns-Oy-hk_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/MsQns-Oy-hk_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.133333,24.545455,126,1920,1080,test,World,World::simple_intersection,64,126,accident_time=4.6000000000000005;type=t-bone
MsQns-Oy-hk_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/MsQns-Oy-hk_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,5.133333,24.545455,126,1920,1080,test,World,World::simple_intersection,0,39,derived_pre_accident_until=1.600;weak_negative=true
MsQns-Oy-hk_01__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/MsQns-Oy-hk_01.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,5.833333,25.885714,151,1920,1080,test,World,World::simple_intersection,16,151,accident_time=2.633333;type=t-bone
MsQns-Oy-hk_02__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/MsQns-Oy-hk_02.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,1.433333,26.511628,38,1920,1080,test,World,World::simple_intersection,0,38,accident_time=0.233333;type=t-bone
zAqi6Odnoiw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zAqi6Odnoiw_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,8.7087,20.783814,181,1920,1080,test,World,World::simple_intersection,61,181,accident_time=4.938;type=t-bone
zAqi6Odnoiw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/zAqi6Odnoiw_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,8.7087,20.783814,181,1920,1080,test,World,World::simple_intersection,0,40,derived_pre_accident_until=1.938;weak_negative=true
jTOB7nAs2HE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jTOB7nAs2HE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,29.587723,14.904831,441,854,384,test,Virginia,Virginia::highway,145,235,accident_time=11.77;type=single
jTOB7nAs2HE_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/jTOB7nAs2HE_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,29.587723,14.904831,441,854,384,test,Virginia,Virginia::highway,0,131,derived_pre_accident_until=8.770;weak_negative=true
9PpJJxn6DmA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/9PpJJxn6DmA_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,4.0,25.0,100,1920,1080,test,World,World::signalized_intersection,0,100,accident_time=1.8333329999999999;type=t-bone
uSTubEz9Mpw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/uSTubEz9Mpw_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,24.947496,14.991485,374,854,384,test,Virginia,Virginia::grade_separated_intersection,128,218,accident_time=10.565;type=sideswipe
uSTubEz9Mpw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/uSTubEz9Mpw_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,24.947496,14.991485,374,854,384,test,Virginia,Virginia::grade_separated_intersection,0,113,derived_pre_accident_until=7.565;weak_negative=true
Hu5cukZ0Zgw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Hu5cukZ0Zgw_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,7.966667,27.991632,223,1920,1080,test,World,World::signalized_intersection,95,223,accident_time=5.4;type=t-bone
Hu5cukZ0Zgw_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Hu5cukZ0Zgw_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,7.966667,27.991632,223,1920,1080,test,World,World::signalized_intersection,0,67,derived_pre_accident_until=2.400;weak_negative=true
FbMyX_ZWAm8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FbMyX_ZWAm8_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,8.6,19.069767,164,1920,1080,test,World,World::city_street,35,149,accident_time=3.84;type=head-on
yx-CTXIhAGA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/yx-CTXIhAGA_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,11.3,10.176991,115,1920,1080,test,World,World::highway,0,59,accident_time=1.7659999999999991;type=t-bone
bKrsJSxuQZg_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bKrsJSxuQZg_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,11.166667,20.328358,227,1920,1080,test,World,World::city_street,19,141,accident_time=2.966667;type=sideswipe
bI_W3ZOeuUM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bI_W3ZOeuUM_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.272727,15.035971,380,2400,1080,test,Virginia,Virginia::highway,92,182,accident_time=8.121212;type=single
bI_W3ZOeuUM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/bI_W3ZOeuUM_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,25.272727,15.035971,380,2400,1080,test,Virginia,Virginia::highway,0,77,derived_pre_accident_until=5.121;weak_negative=true
c2-5uzj1W5k_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/c2-5uzj1W5k_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,20.037155,14.572927,292,2400,1080,test,Virginia,Virginia::highway,4,91,accident_time=2.256;type=single
glkdKMzVzkM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/glkdKMzVzkM_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,30.257496,13.64951,413,1920,1080,test,World,World::city_street,192,274,accident_time=16.051;type=single
glkdKMzVzkM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/glkdKMzVzkM_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,30.257496,13.64951,413,1920,1080,test,World,World::city_street,0,178,derived_pre_accident_until=13.051;weak_negative=true
pMA26OVWUOY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/pMA26OVWUOY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,15.088844,15.044228,227,2400,1080,train,Virginia,Virginia::highway,22,112,accident_time=3.437;type=single
xaZ2WJAHrgY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/xaZ2WJAHrgY_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,14.04878,19.361111,272,1280,720,test,USA,USA::city_street,0,89,accident_time=0.627178;type=sideswipe
1KGjac-XgPM_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1KGjac-XgPM_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,14.391565,15.008792,216,2400,1080,test,Virginia,Virginia::grade_separated_intersection,60,150,accident_time=5.985000000000001;type=rear-end
1KGjac-XgPM_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/1KGjac-XgPM_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,14.391565,15.008792,216,2400,1080,test,Virginia,Virginia::grade_separated_intersection,0,45,derived_pre_accident_until=2.985;weak_negative=true
T5TGAD7ygY8_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/T5TGAD7ygY8_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,4.966667,25.973154,129,1920,1080,test,World,World::highway,45,129,accident_time=3.733333;type=rear-end
TY8UXgpfBzU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TY8UXgpfBzU_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,30.111111,7.837638,236,768,480,test,World,World::signalized_intersection,0,45,accident_time=1.778;type=rear-end
Sq5i3O5yoAY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Sq5i3O5yoAY_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,29.5,4.0,118,638,360,test,World,World::signalized_intersection,11,35,accident_time=4.833;type=t-bone
Sq5i3O5yoAY_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Sq5i3O5yoAY_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,29.5,4.0,118,638,360,test,World,World::signalized_intersection,0,7,derived_pre_accident_until=1.833;weak_negative=true
k9CLUG7vBOY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/k9CLUG7vBOY_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,29.875,5.723849,171,960,720,test,Virginia,Virginia::simple_intersection,17,51,accident_time=4.917;type=t-bone
k9CLUG7vBOY_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/k9CLUG7vBOY_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,29.875,5.723849,171,960,720,test,Virginia,Virginia::simple_intersection,0,11,derived_pre_accident_until=1.917;weak_negative=true
_GY8RpsMk9o_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/_GY8RpsMk9o_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,29.791667,7.552448,225,960,720,test,Virginia,Virginia::simple_intersection,10,55,accident_time=3.292;type=t-bone
7b4ffyFOo_I_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7b4ffyFOo_I_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,6.69383,12.250087,82,634,360,test,World,World::highway,32,82,accident_time=4.615000000000001;type=rear-end
7b4ffyFOo_I_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/7b4ffyFOo_I_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,6.69383,12.250087,82,634,360,test,World,World::highway,0,20,derived_pre_accident_until=1.615;weak_negative=true
0jk4tWwDKqc_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0jk4tWwDKqc_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,24.7,21.133603,522,2400,1080,test,Minnesota,Minnesota::signalized_intersection,154,281,accident_time=9.265999999999998;type=t-bone
0jk4tWwDKqc_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/0jk4tWwDKqc_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,24.7,21.133603,522,2400,1080,test,Minnesota,Minnesota::signalized_intersection,0,132,derived_pre_accident_until=6.266;weak_negative=true
6nlROBgKAnA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6nlROBgKAnA_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,25.433333,29.252949,744,2400,1080,test,Minnesota,Minnesota::signalized_intersection,97,273,accident_time=5.333;type=t-bone
6nlROBgKAnA_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/6nlROBgKAnA_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,25.433333,29.252949,744,2400,1080,test,Minnesota,Minnesota::signalized_intersection,0,68,derived_pre_accident_until=2.333;weak_negative=true
Am-8EdFyiOU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Am-8EdFyiOU_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,15.238571,15.027656,229,854,384,test,Wisconsin,Wisconsin::grade_separated_intersection,26,116,accident_time=3.747;type=t-bone
CyqcCI-woio_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CyqcCI-woio_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,14.6,30.0,438,2400,1080,test,Minnesota,Minnesota::signalized_intersection,118,298,accident_time=5.934;type=t-bone
CyqcCI-woio_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CyqcCI-woio_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,14.6,30.0,438,2400,1080,test,Minnesota,Minnesota::signalized_intersection,0,88,derived_pre_accident_until=2.934;weak_negative=true
KQETX3JfWlE_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/KQETX3JfWlE_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,25.5,5.019608,128,2400,1080,test,Iowa,Iowa::highway,8,38,accident_time=3.667;type=single
TwHVVK-smoQ_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/TwHVVK-smoQ_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,29.441689,14.910829,439,2400,1080,test,Wisconsin,Wisconsin::highway,0,89,accident_time=1.972;type=single
twdqtlixsj0_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/twdqtlixsj0_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,16.433333,28.174442,463,2400,1080,test,Minnesota,Minnesota::signalized_intersection,77,246,accident_time=4.734;type=t-bone
twdqtlixsj0_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/twdqtlixsj0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,16.433333,28.174442,463,2400,1080,test,Minnesota,Minnesota::signalized_intersection,0,49,derived_pre_accident_until=1.734;weak_negative=true
yqaUDA6i5GY_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/yqaUDA6i5GY_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,29.445507,15.04474,443,2400,1080,test,Iowa,Iowa::simple_intersection,145,235,accident_time=11.663;type=t-bone
yqaUDA6i5GY_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/yqaUDA6i5GY_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,29.445507,15.04474,443,2400,1080,test,Iowa,Iowa::simple_intersection,0,130,derived_pre_accident_until=8.663;weak_negative=true
QB42gU5X634_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QB42gU5X634_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,5.75,28.347826,163,1920,1080,test,World,World::grade_separated_intersection,65,163,accident_time=4.316667;type=sideswipe
QB42gU5X634_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/QB42gU5X634_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,5.75,28.347826,163,1920,1080,test,World,World::grade_separated_intersection,0,37,derived_pre_accident_until=1.317;weak_negative=true
tnO5_kjf1II_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/tnO5_kjf1II_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,7.0,11.428571,80,1280,720,test,World,World::highway,9,78,accident_time=2.833333;type=single
oV7t0yEbT8c_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/oV7t0yEbT8c_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,5.5,29.454545,162,1920,1080,test,World,World::city_street,77,162,accident_time=4.6333340000000005;type=single
oV7t0yEbT8c_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/oV7t0yEbT8c_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,5.5,29.454545,162,1920,1080,test,World,World::city_street,0,48,derived_pre_accident_until=1.633;weak_negative=true
Hjax6nMPd6Q_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Hjax6nMPd6Q_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,30.0,24.6,738,1920,1080,test,World,World::city_street,456,603,accident_time=20.52;type=head-on
Hjax6nMPd6Q_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Hjax6nMPd6Q_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,30.0,24.6,738,1920,1080,test,World,World::city_street,0,431,derived_pre_accident_until=17.520;weak_negative=true
n77TaXyADls_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/n77TaXyADls_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,10.243567,15.131448,155,1280,720,test,World,World::signalized_intersection,38,129,accident_time=4.471133;type=t-bone
n77TaXyADls_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/n77TaXyADls_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,10.243567,15.131448,155,1280,720,test,World,World::signalized_intersection,0,22,derived_pre_accident_until=1.471;weak_negative=true
oAYCNrUXNow_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/oAYCNrUXNow_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,20.987633,14.722956,309,1280,720,test,World,World::signalized_intersection,71,159,accident_time=6.8068;type=t-bone
oAYCNrUXNow_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/oAYCNrUXNow_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,20.987633,14.722956,309,1280,720,test,World,World::signalized_intersection,0,56,derived_pre_accident_until=3.807;weak_negative=true
4tXvj7hHsNA_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/4tXvj7hHsNA_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,10.01,14.985015,150,1280,720,test,World,World::simple_intersection,34,124,accident_time=4.270933000000001;type=sideswipe
4tXvj7hHsNA_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/4tXvj7hHsNA_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,10.01,14.985015,150,1280,720,test,World,World::simple_intersection,0,19,derived_pre_accident_until=1.271;weak_negative=true
4tXvj7hHsNA_01__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/4tXvj7hHsNA_01.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,5.9059,24.551719,145,1280,720,test,World,World::signalized_intersection,23,145,accident_time=2.936267;type=single
ygTLvXB2H_o_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ygTLvXB2H_o_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,11.7117,13.490783,158,1280,720,test,World,World::signalized_intersection,21,102,accident_time=3.536867;type=t-bone
ygTLvXB2H_o_01__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ygTLvXB2H_o_01.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,4.9049,14.475321,71,1280,720,test,World,World::signalized_intersection,10,71,accident_time=2.7027;type=t-bone
ygTLvXB2H_o_02__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ygTLvXB2H_o_02.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,21.154467,29.780945,630,1280,720,test,World,World::signalized_intersection,112,291,accident_time=5.772433;type=t-bone
ygTLvXB2H_o_02__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ygTLvXB2H_o_02.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,21.154467,29.780945,630,1280,720,test,World,World::signalized_intersection,0,83,derived_pre_accident_until=2.772;weak_negative=true
YiQToVQInNw_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/YiQToVQInNw_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,6.006,23.809524,143,1280,720,test,World,World::simple_intersection,13,143,accident_time=2.569233;type=head-on
dEqwcxeYJw4_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/dEqwcxeYJw4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,40.006633,28.64525,1146,1920,1080,test,World,World::signalized_intersection,333,505,accident_time=13.6136;type=t-bone
dEqwcxeYJw4_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/dEqwcxeYJw4_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,40.006633,28.64525,1146,1920,1080,test,World,World::signalized_intersection,0,304,derived_pre_accident_until=10.614;weak_negative=true
VVgQuJDBIfU_00__accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/VVgQuJDBIfU_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,14.9149,22.594855,337,1280,720,test,World,World::simple_intersection,103,238,accident_time=6.539867;type=single
VVgQuJDBIfU_00__pre_event_non_accident,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/VVgQuJDBIfU_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,14.9149,22.594855,337,1280,720,test,World,World::simple_intersection,0,80,derived_pre_accident_until=3.540;weak_negative=true
